Geo Point;Geo Shape;codeunique;nom_long;label;id_ref_lda;nom_lda;id_ref_zdl;nom_zdl;idrefliga;idrefligc;res_com;mode;fer;train;rer;metro;tramway;navette;val;terfer;tertrain;terrer;termetro;tertram;ternavette;terval;exploitant;principal;idf;x;y
48.87059047709034, 2.3484911310789887;"{""coordinates"": [2.348491131078989, 48.87059047709034], ""type"": ""Point""}";108047.0;Bonne Nouvelle;Bonne Nouvelle;71320.0;Bonne Nouvelle;45100.0;Bonne Nouvelle;A01541 / A01542;C01378 / C01379;METRO 8 / METRO 9;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;RATP;0.0;1.0;652209.7339000031;6863593.126600001
48.84370073907134, 2.4101095555973178;"{""coordinates"": [2.410109555597318, 48.84370073907134], ""type"": ""Point""}";1314.0;Alexandra David-Néel;Alexandra David-Néel;71632.0;Alexandra David-Néel / Porte de Saint-Mandé;45215.0;Alexandra David-Néel;A01193;C01391;TRAM 3a;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;RATP;1.0;1.0;656707.2179000005;6860567.6741
48.73369934616961, 2.3714125382197095;"{""coordinates"": [2.37141253821971, 48.73369934616961], ""type"": ""Point""}";1805.0;Coeur d'Orly;Coeur d'Orly;69577.0;Coeur d'Orly;58782.0;Coeur d'Orly;A02134;C01774;TRAM 7;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;RATP;0.0;1.0;653769.8906999975;6848359.104600001
48.80970399661239, 2.3174491879233723;"{""coordinates"": [2.317449187923372, 48.80970399661239], ""type"": ""Point""}";117090.0;Barbara;Barbara;70441.0;Barbara;483278.0;Barbara;A01537;C01374;METRO 4;METRO;0.0;;;;;;;0;0;0;0;0;0;0;RATP;0.0;1.0;649874.2426000014;6856842.441199999
48.80348971800446, 2.3173602968975313;"{""coordinates"": [2.317360296897531, 48.80348971800446], ""type"": ""Point""}";117091.0;Bagneux - Lucie Aubrac;Bagneux - Lucie Aubrac;483315.0;Bagneux - Lucie Aubrac;483280.0;Bagneux - Lucie Aubrac;A01537;C01374;METRO 4;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;1;0;0;0;RATP;1.0;1.0;649861.7413000017;6856151.557500001
48.90808243689956, 2.377741481106109;"{""coordinates"": [2.377741481106109, 48.90808243689956], ""type"": ""Point""}";117092.0;Aimé Césaire;Aimé Césaire;72491.0;Aimé Césaire;483901.0;Aimé Césaire;A01545;C01382;METRO 12;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;RATP;1.0;1.0;654388.1489999965;6867744.734099999
48.81564572800231, 2.078833468689223;"{""coordinates"": [2.078833468689223, 48.81564572800231], ""type"": ""Point""}";117101.0;Allée Royale;Allée Royale;64049.0;Allée Royale;480935.0;Allée Royale;A02373;C02344;TRAM 13;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;Transkeo;0.0;1.0;632358.9738999978;6857681.011999998
48.837052611124356, 2.0744435747033823;"{""coordinates"": [2.074443574703382, 48.837052611124356], ""type"": ""Point""}";117100.0;Bailly;Bailly;480951.0;Bailly;480933.0;Bailly;A02373;C02344;TRAM 13;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;Transkeo;0.0;1.0;632064.5394999981;6860064.892099999
48.99841539228113, 3.007953055749719;"{""coordinates"": [3.007953055749719, 48.99841539228113], ""type"": ""Point""}";17.0;Isles - Armentières - Congis;Isles - Armentières - Congis;69162.0;Isles - Armentières - Congis;47484.0;Isles - Armentières - Congis;A01844;C01730;TRAIN P;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;SNCF;0.0;1.0;700581.9570999965;6877610.5064
48.85955731595251, 2.9057369631855496;"{""coordinates"": [2.90573696318555, 48.85955731595251], ""type"": ""Point""}";25.0;Crécy-la-Chapelle;Crécy-la-Chapelle;68293.0;Crécy-la-Chapelle;47894.0;Crécy-la-Chapelle;A01844;C01730;TRAIN P;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;0;0;0;0;0;SNCF;1.0;1.0;693083.9623999968;6862173.256099999
48.73493929557038, 2.868955830083688;"{""coordinates"": [2.868955830083688, 48.73493929557038], ""type"": ""Point""}";26.0;Marles-en-Brie;Marles-en-Brie;67604.0;Marles-en-Brie;43247.0;Marles-en-Brie;A01844;C01730;TRAIN P;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;SNCF;0.0;1.0;690362.3536000028;6848320.952799998
48.81379848030671, 3.042938267407244;"{""coordinates"": [3.042938267407244, 48.81379848030671], ""type"": ""Point""}";30.0;Mouroux;Mouroux;67944.0;Mouroux;47943.0;Mouroux;A01844;C01730;TRAIN P;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;SNCF;0.0;1.0;703153.1291999966;6857081.921799999
49.0081140141212, 2.6802524546229494;"{""coordinates"": [2.680252454622949, 49.0081140141212], ""type"": ""Point""}";36.0;Thieux-Nantouillet;Thieux-Nantouillet;69196.0;Thieux - Nantouillet;47960.0;Thieux - Nantouillet;A02175;C01738;TRAIN K;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;SNCF;0.0;1.0;676607.2166000009;6878736.424600001
48.311296279250485, 2.0035250026932427;"{""coordinates"": [2.003525002693243, 48.311296279250485], ""type"": ""Point""}";194.0;Angerville;Angerville;59403.0;Angerville;47917.0;Angerville;A02179;C01857;TER;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;SNCF;0.0;1.0;626121.8465000018;6801685.331900001
48.56611781981482, 2.492713002881577;"{""coordinates"": [2.492713002881577, 48.56611781981482], ""type"": ""Point""}";210.0;Le Coudray-Montceaux;Le Coudray-Montceaux;59953.0;Le Coudray-Montceaux;45824.0;Le Coudray-Montceaux;A01842;C01728;RER D;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;SNCF;0.0;1.0;662571.2286999971;6829664.428599998
48.68101661274979, 2.5331306633865687;"{""coordinates"": [2.533130663386569, 48.68101661274979], ""type"": ""Point""}";217.0;Boussy-Saint-Antoine;Boussy-Saint-Antoine;62596.0;Boussy-Saint-Antoine;47924.0;Boussy-Saint-Antoine;A01842;C01728;RER D;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;SNCF;0.0;1.0;665628.8220999986;6842419.414299998
48.88521121730692, 2.15590347462358;"{""coordinates"": [2.15590347462358, 48.88521121730692], ""type"": ""Point""}";98.0;Châtou - Croissy;Châtou - Croissy;64483.0;Châtou - Croissy;53783.0;Châtou - Croissy;A01856;C01742;RER A;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;RATP;0.0;1.0;638100.6670999974;6865352.604899999
48.79602536687967, 1.602701692990599;"{""coordinates"": [1.602701692990599, 48.79602536687967], ""type"": ""Point""}";107.0;Houdan;Houdan;63893.0;Houdan;47935.0;Houdan;A01847;C01736;TRAIN N;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;SNCF;1.0;1.0;597361.1625000015;6856013.032200001
48.98365450662048, 1.7152109864475453;"{""coordinates"": [1.715210986447545, 48.98365450662048], ""type"": ""Point""}";115.0;Mantes-Station;Mantes-Station;65770.0;Mantes Station;46965.0;Mantes Station;A01852;C01739;TRAIN J;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;SNCF;0.0;1.0;605964.2564999983;6876733.975900002
49.00670027592209, 1.9192371117500726;"{""coordinates"": [1.919237111750073, 49.00670027592209], ""type"": ""Point""}";121.0;Thun-Le-Paradis;Thun-Le-Paradis;66334.0;Thun le Paradis;46902.0;Thun le Paradis;A01852;C01739;TRAIN J;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;SNCF;0.0;1.0;620931.308799997;6879072.955899999
48.97036693212981, 2.027518775694005;"{""coordinates"": [2.027518775694005, 48.97036693212981], ""type"": ""Point""}";124.0;Chanteloup-les-Vignes;Chanteloup-les-Vignes;65443.0;Chanteloup-les-Vignes;47929.0;Chanteloup-les-Vignes;A01852;C01739;TRAIN J;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;SNCF;0.0;1.0;628803.0188999996;6874929.6884
48.986638843800144, 2.059569496216215;"{""coordinates"": [2.059569496216215, 48.986638843800144], ""type"": ""Point""}";126.0;Maurecourt;Maurecourt;65827.0;Maurecourt;43160.0;Maurecourt;A01852;C01739;TRAIN J;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;SNCF;0.0;1.0;631170.9441;6876710.695900001
49.035311308499914, 2.210246521043383;"{""coordinates"": [2.210246521043383, 49.035311308499914], ""type"": ""Point""}";239.0;Bessancourt;Bessancourt;66672.0;Bessancourt;43090.0;Bessancourt;A01849;C01737;TRAIN H;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;SNCF;0.0;1.0;642252.5610999987;6882002.514699999
49.04543025331719, 2.197087678318263;"{""coordinates"": [2.197087678318263, 49.04543025331719], ""type"": ""Point""}";240.0;Frépillon;Frépillon;66798.0;Frépillon;47580.0;Gare Frépillon;A01849;C01737;TRAIN H;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;SNCF;0.0;1.0;641301.8511999995;6883137.5286
49.05804781535996, 2.1912447618579978;"{""coordinates"": [2.191244761857998, 49.05804781535996], ""type"": ""Point""}";241.0;Méry-sur-Oise;Méry-sur-Oise;66934.0;Méry-sur-Oise;47582.0;Méry-sur-Oise;A01849;C01737;TRAIN H;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;SNCF;0.0;1.0;640889.0829999968;6884545.079300001
48.97951661736317, 2.2921687025986754;"{""coordinates"": [2.292168702598675, 48.97951661736317], ""type"": ""Point""}";242.0;Champ de Courses d'Enghien;Champ de Courses d'Enghien;65663.0;Champ de Courses d'Enghien;46477.0;Champ de Courses d'Enghien;A01849;C01737;TRAIN H;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;SNCF;0.0;1.0;648186.9887999967;6875741.002500001
48.758836162791056, 2.193014615252485;"{""coordinates"": [2.193014615252485, 48.758836162791056], ""type"": ""Point""}";78.0;Vauboyen;Vauboyen;63454.0;Vauboyen;43215.0;Gare de Vauboyen;A01840;C01727;RER C;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;SNCF;0.0;1.0;640678.4010000005;6851273.0425
48.83095952774961, 1.9600265629724067;"{""coordinates"": [1.960026562972407, 48.83095952774961], ""type"": ""Point""}";87.0;Plaisir-les-Clayes;Plaisir-les-Clayes;64195.0;Plaisir - Les Clayes;43181.0;Plaisir - Les Clayes;A01847;C01736;TRAIN N;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;SNCF;0.0;1.0;623657.9139999971;6859491.967099998
48.83191618334958, 1.9444017526183812;"{""coordinates"": [1.944401752618381, 48.83191618334958], ""type"": ""Point""}";88.0;Plaisir-Grignon;Plaisir-Grignon;64199.0;Plaisir - Grignon;47885.0;Plaisir - Grignon;A01847;C01736;TRAIN N;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;SNCF;1.0;1.0;622512.4219999984;6859613.550299998
48.80260197908649, 1.8164667942190134;"{""coordinates"": [1.816466794219013, 48.80260197908649], ""type"": ""Point""}";90.0;Montfort-L'Amaury-Méré;Montfort-L'Amaury-Méré;63955.0;Montfort-l'Amaury - Méré;46850.0;Montfort-l'Amaury - Méré;A01847;C01736;TRAIN N;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;SNCF;0.0;1.0;613073.0002999976;6856487.590399999
48.890086234623254, 2.1346008738650135;"{""coordinates"": [2.134600873865014, 48.890086234623254], ""type"": ""Point""}";97.0;Le Vésinet-Centre;Le Vésinet-Centre;64514.0;Le Vésinet Centre;53784.0;Le Vésinet Centre;A01856;C01742;RER A;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;RATP;0.0;1.0;636544.5063999966;6865911.575199999
48.382689434085286, 2.816578770848898;"{""coordinates"": [2.816578770848898, 48.382689434085286], ""type"": ""Point""}";62.0;Saint-Mammès;Saint-Mammès;61423.0;Saint-Mammès;47953.0;Saint-Mammès;A01845;C01731;TRAIN R;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;SNCF;0.0;1.0;686419.3266000003;6809170.189300001
48.99663008974351, 2.0977739884634667;"{""coordinates"": [2.097773988463467, 48.99663008974351], ""type"": ""Point""}";129.0;Conflans-Sainte-Honorine;Conflans-Sainte-Honorine;66095.0;Conflans Sainte-Honorine;47447.0;Conflans-Sainte-Honorine;A01852;C01739;TRAIN J;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;SNCF;0.0;1.0;633979.6591999978;6877789.113200001
48.992613880718636, 1.9554792475346052;"{""coordinates"": [1.955479247534605, 48.992613880718636], ""type"": ""Point""}";133.0;Les Clairières de Verneuil;Les Clairières de Verneuil;65985.0;Les Clairières de Verneuil;54249.0;Les Clairières de Verneuil;A01852;C01739;TRAIN J;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;SNCF;0.0;1.0;623561.9069999978;6877470.866700001
48.98144596848976, 1.9831433520864978;"{""coordinates"": [1.983143352086498, 48.98144596848976], ""type"": ""Point""}";134.0;Vernouillet-Verneuil;Vernouillet-Verneuil;65691.0;Vernouillet - Verneuil;47964.0;Vernouillet - Verneuil;A01852;C01739;TRAIN J;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;SNCF;0.0;1.0;625570.2612000033;6876202.5792
48.635875864915455, 2.3068331639552584;"{""coordinates"": [2.306833163955258, 48.635875864915455], ""type"": ""Point""}";160.0;Saint-Michel-sur-Orge;Saint-Michel-sur-Orge;60536.0;Saint-Michel-sur-Orge;43202.0;Saint-Michel-sur-Orge;A01840;C01727;RER C;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;SNCF;0.0;1.0;648924.9790000021;6837523.422400001
48.70121771851542, 2.097975861153481;"{""coordinates"": [2.097975861153481, 48.70121771851542], ""type"": ""Point""}";180.0;Courcelle-sur-Yvette;Courcelle-sur-Yvette;62951.0;Courcelle sur Yvette;47052.0;Courcelle sur Yvette;A01857;C01743;RER B;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;RATP;0.0;1.0;633619.1988999993;6844942.893800002
48.43692393671867, 2.1595305875651545;"{""coordinates"": [2.159530587565154, 48.43692393671867], ""type"": ""Point""}";190.0;Étampes;Étampes;478855.0;Étampe;43080.0;Étampes;A01840;C01727;RER C;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;SNCF;1.0;1.0;637836.1692000031;6815513.623199999
48.80620002384278, 2.4727204038021706;"{""coordinates"": [2.472720403802171, 48.80620002384278], ""type"": ""Point""}";345.0;Saint-Maur-Créteil;Saint-Maur-Créteil;70393.0;Saint-Maur-des-Fossés - Créteil;44801.0;Saint-Maur-des-Fossés - Créteil;A01856;C01742;RER A;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;RATP;0.0;1.0;661274.3884999976;6856365.486699998
48.745072170469726, 2.417520977846332;"{""coordinates"": [2.417520977846332, 48.745072170469726], ""type"": ""Point""}";350.0;Les Saules;Les Saules;69662.0;Les Saules;46298.0;Les Saules;A01840 / A02371;C01727 / C02317;RER C / TRAM 9;RER / TRAMWAY;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;SNCF / KEOLIS;0.0;1.0;657170.2466999963;6849597.535799999
48.74187870565722, 2.4029086073576567;"{""coordinates"": [2.402908607357657, 48.74187870565722], ""type"": ""Point""}";351.0;Orly Ville;Orly Ville;69639.0;Orly Ville;46299.0;Orly Ville;A01840;C01727;RER C;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;SNCF;0.0;1.0;656093.1327000037;6849250.509300001
48.88886574138569, 2.5131575327478117;"{""coordinates"": [2.513157532747812, 48.88886574138569], ""type"": ""Point""}";365.0;Le Raincy - Villemomble - Montfermeil;Le Raincy - Villemomble - Montfermeil;73297.0;Le Raincy - Villemomble - Montfermeil;47901.0;Le Raincy - Villemomble - Montfermeil;A01843;C01729;RER E;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;SNCF;0.0;1.0;664300.8931000009;6865538.182300001
48.782226182609165, 2.4095902349857026;"{""coordinates"": [2.409590234985703, 48.782226182609165], ""type"": ""Point""}";369.0;Les Ardoines;Les Ardoines;70064.0;Les Ardoines;43227.0;Les Ardoines;A01840;C01727;RER C;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;SNCF;0.0;1.0;656617.996600002;6853732.752099998
48.763786805939276, 2.411386726326975;"{""coordinates"": [2.411386726326975, 48.763786805939276], ""type"": ""Point""}";370.0;Choisy-le-Roi;Choisy-le-Roi;69852.0;Choisy-le-Roi;43110.0;Choisy-le-Roi;A01840;C01727;RER C;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;SNCF;0.0;1.0;656734.7135000005;6851681.608899999
48.788466672630776, 2.4322435333606984;"{""coordinates"": [2.432243533360698, 48.788466672630776], ""type"": ""Point""}";372.0;Le Vert-de-Maisons;Le Vert-de-Maisons;73624.0;Le Vert de Maisons;464040.0;Le Vert de Maisons;A01842;C01728;RER D;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;SNCF;0.0;1.0;658287.4706000015;6854414.3946
48.89811230445359, 2.4003617018055787;"{""coordinates"": [2.400361701805579, 48.89811230445359], ""type"": ""Point""}";374.0;Pantin;Pantin;72421.0;Pantin;43176.0;Pantin;A01843;C01729;RER E;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;SNCF;0.0;1.0;656037.7704999968;6866623.261399999
48.83664331533182, 2.152697403030118;"{""coordinates"": [2.152697403030118, 48.83664331533182], ""type"": ""Point""}";385.0;Vaucresson;Vaucresson;70705.0;Vaucresson;43216.0;Vaucresson;A02176;C01740;TRAIN L;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;SNCF;0.0;1.0;637807.6193000004;6859954.904100001
48.88757361772743, 2.172579449082059;"{""coordinates"": [2.172579449082059, 48.88757361772743], ""type"": ""Point""}";386.0;Rueil-Malmaison;Rueil-Malmaison;70902.0;Rueil-Malmaison;58875.0;Rueil-Malmaison;A01856;C01742;RER A;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;RATP;0.0;1.0;639326.2580000013;6865602.341400001
48.93230541515445, 2.475674372198374;"{""coordinates"": [2.475674372198374, 48.93230541515445], ""type"": ""Point""}";404.0;Le Blanc-Mesnil;Le Blanc-Mesnil;72648.0;Le Blanc-Mesnil;46163.0;Le Blanc-Mesnil;A01857;C01743;RER B;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;SNCF;0.0;1.0;661584.4481000006;6870386.186700001
48.973424907194044, 2.514360285525092;"{""coordinates"": [2.514360285525092, 48.973424907194044], ""type"": ""Point""}";408.0;Parc des Expositions;Parc des Expositions;73568.0;Parc des Expositions;47878.0;Parc des Expositions;A01857;C01743;RER B;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;SNCF;0.0;1.0;664446.9189999998;6874940.659400001
48.73063829196751, 2.446226445438707;"{""coordinates"": [2.446226445438707, 48.73063829196751], ""type"": ""Point""}";422.0;Villeneuve-Saint-Georges;Villeneuve-Saint-Georges;69568.0;Villeneuve-Saint-Georges;45067.0;Villeneuve-Saint-Georges;A01842;C01728;RER D;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;SNCF;0.0;1.0;659269.6731000021;6847977.581599999
48.869950134019014, 2.782226723449037;"{""coordinates"": [2.782226723449037, 48.869950134019014], ""type"": ""Point""}";440.0;Marne-la-Vallée-Chessy;Marne-la-Vallée-Chessy;68385.0;Marne-la-Vallée Chessy;43239.0;Marne-la-Vallée Chessy;A01856;C01742;RER A;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1;0;1;0;0;0;0;RATP;1.0;1.0;684025.2739999965;6863346.7947
49.023161995394766, 2.4621689620615306;"{""coordinates"": [2.462168962061531, 49.023161995394766], ""type"": ""Point""}";257.0;Goussainville;Goussainville;66535.0;Goussainville;47876.0;Goussainville;A01842;C01728;RER D;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;SNCF;0.0;1.0;660663.7873999998;6880496.532900002
49.079272052254815, 2.350513634910352;"{""coordinates"": [2.350513634910352, 49.079272052254815], ""type"": ""Point""}";263.0;Villaines;Villaines;67072.0;Villaines;47522.0;Villaines;A01849;C01737;TRAIN H;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;SNCF;0.0;1.0;652548.9680999964;6886798.008000001
49.14771950650148, 2.2778231947158587;"{""coordinates"": [2.277823194715859, 49.14771950650148], ""type"": ""Point""}";270.0;Persan-Beaumont;Persan-Beaumont;67292.0;Persan - Beaumont;43178.0;Persan - Beaumont;A01849;C01737;TRAIN H;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;0;0;0;0;0;SNCF;1.0;1.0;647308.0195000023;6894456.673
48.78023729618741, 2.2814305954374614;"{""coordinates"": [2.281430595437461, 48.78023729618741], ""type"": ""Point""}";292.0;Robinson;Robinson;427230.0;Robinson;43186.0;Robinson;A01857;C01743;RER B;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1;0;1;0;0;0;0;RATP;1.0;1.0;647199.3342000023;6853589.674600001
48.78135672039418, 2.297647676433144;"{""coordinates"": [2.297647676433144, 48.78135672039418], ""type"": ""Point""}";294.0;Sceaux;Sceaux;74265.0;Sceaux;59206.0;Sceaux;A01857;C01743;RER B;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;RATP;0.0;1.0;648392.0447999984;6853703.414000001
48.83908975450909, 2.2704582437872425;"{""coordinates"": [2.270458243787242, 48.83908975450909], ""type"": ""Point""}";316.0;Pont du Garigliano;Pont du Garigliano;74002.0;Pont du Garigliano - Hôpital Européen G. Pompidou;58798.0;Pont du Garigliano - Hôpital Européen G. Pompidou;A01840 / A01193;C01727 / C01391;RER C / TRAM 3a;RER / TRAMWAY;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0;0;0;0;TRAM 3A;0;0;SNCF;0.0;1.0;646453.5639000013;6860140.6142
48.85364805179272, 2.279487071838513;"{""coordinates"": [2.279487071838513, 48.85364805179272], ""type"": ""Point""}";335.0;Avenue du Président Kennedy;Avenue du Président Kennedy;71212.0;Avenue du Président Kennedy Maison de Radio France;45419.0;Avenue du Président Kennedy Maison de Radio France;A01840;C01727;RER C;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;SNCF;0.0;1.0;647131.0084000006;6861753.257199999
48.843794351011944, 2.4635014194875513;"{""coordinates"": [2.463501419487551, 48.843794351011944], ""type"": ""Point""}";342.0;Fontenay-sous-Bois;Fontenay-sous-Bois;71630.0;Fontenay-sous-Bois;47238.0;Fontenay-sous-Bois;A01856;C01742;RER A;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;RATP;0.0;1.0;660625.7195999995;6860550.134500001
48.80071846295205, 2.171389814117752;"{""coordinates"": [2.171389814117752, 48.80071846295205], ""type"": ""Point""}";73.0;Viroflay Rive Gauche;Viroflay Rive Gauche;63923.0;Viroflay Rive Gauche;462388.0;Viroflay Rive Gauche;A01847 / A01840 / A02149;C01736 / C01727 / C01794;TRAIN N / RER C / TRAM 6;TRAIN / RER / TRAMWAY;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;RATP/SNCF;0.0;1.0;639137.6828000024;6855946.034899998
48.88336234093166, 2.233781680648771;"{""coordinates"": [2.233781680648771, 48.88336234093166], ""type"": ""Point""}";379.0;Puteaux;Puteaux;71422.0;Puteaux;43184.0;Puteaux;A02176 / A01855 / A01192;C01740 / C01741 / C01390;TRAIN L / TRAIN U / TRAM 2;TRAIN / TRAMWAY;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;RATP/SNCF;0.0;1.0;643809.4526999965;6865088.790399998
48.97066504561421, 2.0777317659633106;"{""coordinates"": [2.077731765963311, 48.97066504561421], ""type"": ""Point""}";127.0;Achères-Ville;Achères-Ville;73604.0;Achères Ville;46647.0;Achères Ville;A02176 / A01856;C01740 / C01742;TRAIN L / RER A;TRAIN / RER;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;SNCF;0.0;1.0;632479.4116000012;6874918.732299998
49.0097564512179, 2.5612326952251063;"{""coordinates"": [2.561232695225106, 49.0097564512179], ""type"": ""Point""}";409.0;Terminal 3 - Roissypole;Terminal 3 - Roissypole;73596.0;Aéroport CDG 1 (Terminal 3);462398.0;Aéroport CDG 1 (Terminal 3) - RER;A01857 / A01516;C01743 / C00563;RER B / CDGVAL;RER / VAL;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0;0;0;0;0;0;0;SNCF;0.0;1.0;667900.8037;6878960.9004999995
48.85105028139347, 2.344273345421352;"{""coordinates"": [2.344273345421352, 48.85105028139347], ""type"": ""Point""}";110060.0;Cluny-La Sorbonne;Cluny-La Sorbonne;73620.0;Cluny La Sorbonne;44877.0;Saint-Michel Notre-Dame;A01543;C01380;METRO 10;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;RATP;0.0;1.0;651882.3096999973;6861422.981899999
48.86251523405467, 2.3457858600391805;"{""coordinates"": [2.345785860039181, 48.86251523405467], ""type"": ""Point""}";104051.0;Les Halles;Les Halles;474151.0;Les Halles;45102.0;Châtelet les Halles;A01537;C01374;METRO 4;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;RATP;0.0;1.0;652003.8586999997;6862696.863299999
48.565072940114796, 2.5426094498060046;"{""coordinates"": [2.542609449806005, 48.565072940114796], ""type"": ""Point""}";45.0;Saint-Fargeau;Saint-Fargeau;62172.0;Saint-Fargeau;45814.0;Saint-Fargeau;A01842;C01728;RER D;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;SNCF;0.0;1.0;666251.9840999991;6829525.7859000005
